Sat Feb 14 11:46:43 +0000 2015,Mutter mitten auf ner' Hochzeit anrufen um nach ein Pfannkuchenrezept zu fragen. Check!
Sat Feb 14 10:49:05 +0000 2015,"Hi Süßer, na alles klar? "
Sat Feb 14 10:33:05 +0000 2015,"Ich bin betrunken und es dauert noch so lange bis Fußball beginnt. Sex, irgendwer?"
Sat Feb 14 10:25:02 +0000 2015,11:23 Uhr - Betrunken und noch mehr als 2 1/2 Stunden bis Erfurt spielt
Sat Feb 14 10:23:25 +0000 2015,"@RaptusBigShow Aww, süß. &lt;3"
Sat Feb 14 10:14:51 +0000 2015,Bierchen dazu.
Sat Feb 14 10:14:22 +0000 2015,Meine Schwester und ich schauen jetzt Tigerenten Club.
Sat Feb 14 09:48:02 +0000 2015,"@PaulFauser Wieso? Romantisch unter'm Flutlicht, mit Bier in der Hand und zusammen eingekuschelt im Vereinsschal."
Sat Feb 14 09:43:41 +0000 2015,@PaulFauser Das einzig richtige was man an diesem Tag machen kann.
Sat Feb 14 08:42:59 +0000 2015,Mein Beitrag zum Valentinstag:
Fri Feb 13 22:24:10 +0000 2015,Guten Abend was gibt's?? Ein Bier Prost leute 
Fri Feb 13 22:09:24 +0000 2015,Ich dachte immer mein Vater würde mich nie verstehen. Offensichtlich tut er es doch. Er brachte mir das richtige Dosenbier für Sonntag mit.
Fri Feb 13 20:13:01 +0000 2015,Nochn Bier. Weil Freitag ist.
Fri Feb 13 20:01:38 +0000 2015,#Bier #Heimsieg #Hach @Bermudadreieck Bochum http://instagram.com/p/zDdRaOCiRP/
Fri Feb 13 19:25:59 +0000 2015,@fcb_cilly aber mit dir darf man sich ja nicht mal auf nen Bier treffen :P @MiaSanMia2013
Fri Feb 13 19:21:43 +0000 2015,@kindermundde Wenn Du lesen willst schon. Bier trinken geht gut.
Fri Feb 13 18:39:00 +0000 2015,"Es folgt: Kumpel in nicht leichter Lebenslage, ein offenes Ohr und Bier."
Fri Feb 13 16:36:31 +0000 2015,"Ich habe gerade noch so viel Geld um mich nach'm Fußball so richtig volllaufen zu lassen. Geldaufteilung, voll mein Ding."
Fri Feb 13 16:21:06 +0000 2015,Einfach mal so 35 Kästen Kölsch kaufen und trotzdem kein Bier zu Hause haben.
Fri Feb 13 15:46:35 +0000 2015,"ICH SCHEISS AUF GLÜCK UND BEZIEHUNG, DENN ICH BRAUCHE NUR MEINE LIEBE ZUM VEREIN"
Fri Feb 13 15:44:14 +0000 2015,"Alle so: Valentinstag mit Schatz verbringen. Ich so: SAUFEN, PÖBELN, RÜLPSEN, FUSSBALL"
Fri Feb 13 15:42:43 +0000 2015,@Hentaischlampe Deswegen fällt Valentinstag dieses Jahr ja auch auf den 15.
Fri Feb 13 15:35:32 +0000 2015,Valentinstag wird bei mir um einen Tag verschoben.
Fri Feb 13 05:02:35 +0000 2015,Wie bayerisches Bier nach Frankfurt kam - Stadtteilhistoriker erforscht die Geschichte der Brauerei… http://j.mp/1uMkw9Z #frankfurt
Fri Feb 13 01:20:29 +0000 2015,@_fipsi_ ging mir genauso. Jetzt fliege ich gerne^^ leide nur noch unter Höhenangst
Thu Feb 12 20:40:43 +0000 2015,@MiaSanMia2013 @FCB_Mari0 Mit sowas kannst du mich jagen... Bleib dann doch beim Bier!
Thu Feb 12 20:20:05 +0000 2015,Das letzte Bier für 1 Woche. Danke @ma_Q10 #Judas
Thu Feb 12 18:07:45 +0000 2015,Inspiration und Networking @Founder Institute. Außerdem: Bier!
Thu Feb 12 10:27:18 +0000 2015,"Kein Bier vor vier! #absolut #vodka #moscowmule #vsco #vscocam @Fork Unstable Media, Köln http://instagram.com/p/y_2v_wK7d8/"
Thu Feb 12 08:46:10 +0000 2015,Erstes Bier aufgemacht #Arbeit
Thu Feb 12 06:57:27 +0000 2015,"@hauptsachebunt Der Bus war schlimmer, zumindest als dann auch noch alkoholisierte Schüler auftauchten Und ihr Bier verschüttet haben..."
Wed Feb 11 21:55:37 +0000 2015,"@nutellaberliner @Kyra2001 Und dann auch noch so ein ""bier"" ....brrr"
Wed Feb 11 19:24:44 +0000 2015,"Hallo Habibi, hallo Shisha und Bier :D"
Wed Feb 11 18:50:20 +0000 2015,@elbe_ tausche Burger gegen Bier. Hier will man mir nur Kölsch geben;-)
Wed Feb 11 16:10:25 +0000 2015,"Fragt Gast nach Bier &amp; es ist nur noch 1 da, sag nicht mehr sorry, sondern reiße es auf und trinke es. Ist das noch Anti-emo oder Asi-pur?"
Wed Feb 11 12:38:43 +0000 2015,@jlerman_ und ich ich kann es nicht fassen das du mich nach fast drei Jahren einfach Ayleen nennst.
Wed Feb 11 08:04:18 +0000 2015,"Gestern 23.30: Andys Bundesbrüder kontaktieren mich, weil sie wen zum Bier trinken und quatschen wollen. Yu schläft wie immer schon."
Wed Feb 11 06:44:54 +0000 2015,Minimale Müdigkeit ist vorhanden.
Tue Feb 10 21:51:17 +0000 2015,.@eiszumt der Ficker hat immer noch mein Nirvana Shirt .___________.
Tue Feb 10 20:33:28 +0000 2015,"Bier (@Hotel Osterather Hof Meerbusch in Meerbusch, North Rhine-Westphal) https://www.swarmapp.com/c/l1dXvJyDHKt"
Tue Feb 10 18:53:52 +0000 2015,"@giesebrecht Yep, in NRW ist Bier kein Grundnahrungsmittel ;-)"
Tue Feb 10 17:46:17 +0000 2015,"Zu viel Bier, weil zu viel Bier. (@Fit for Life - Gesund &amp; Vital in Kaiserslautern) https://www.swarmapp.com/c/4Ry819jKJ4I"
Tue Feb 10 15:49:38 +0000 2015,"Bier beim Frisör, was gibt's besseres?"
Tue Feb 10 04:49:48 +0000 2015,@umtriebe Dir auch alles Liebe zum Geburtstag Frank :-* Das mit dem Bier sollten wir ins Auge fassen! :-)
Mon Feb 09 22:34:37 +0000 2015,@RenateRatlos @adlerhorst68 Wirklich nur ein Bier ?
Mon Feb 09 21:23:24 +0000 2015,"Oh, es gibt eine #Twitbar? Darauf ein Bier. Prost!"
Mon Feb 09 21:16:13 +0000 2015,Endlich wieder gutes Andechser Bier. #hach
Mon Feb 09 21:04:22 +0000 2015,Umbau läuft und das Bier auch! #frohnatur #vivalaelectronica #strassenmusik @Frohnatur Meister Eders… http://instagram.com/p/y5RRXIx7T0/
Mon Feb 09 21:01:28 +0000 2015,Dieser Typ der sich regelmäßig an der Haltestelle Schwabstraße ein Bier in nem Glas einschenkt. &lt;3
Mon Feb 09 17:33:32 +0000 2015,"Nun mein erste Bier aus Emmer- (Gersten-, Dinkel- &amp; Weizen Malz). Prost! "
Mon Feb 09 08:48:51 +0000 2015,"Und nach dem Sieg singend durch die Stadt, mit dem Bier in der Hand und den besten Freunden an der Seite."
Mon Feb 09 08:47:16 +0000 2015,"Ich möchte Wochenende, Fußball, Stadionluft und Bier."
Mon Feb 09 07:11:41 +0000 2015,"Schickt mich bitte wieder ins Bett, bevor ich hier heute noch jemanden den Kopf abreiße."
Mon Feb 09 07:00:29 +0000 2015,Montag und frühes Aufstehen. Die Kombination gefällt mir nicht.
Sun Feb 08 23:40:07 +0000 2015,@eiszumt komm du doch!
Sun Feb 08 23:38:58 +0000 2015,@eiszumt Wenn du dich da zu weit reinsteigerst hau ich dich.
Sun Feb 08 23:37:45 +0000 2015,ABER DU DEALST NICHT MIT IHNEN
Sun Feb 08 23:37:23 +0000 2015,Selbst dann muss man noch auf dich aufpassen.
Sun Feb 08 23:35:36 +0000 2015,"Tim ist sie ein kleines Kind, immer muss man auf ihn aufpassen."
Sun Feb 08 23:34:06 +0000 2015,@eiszumt Wenn du mit so'm Scheiß anfängst dann ganz sicher nicht
Sun Feb 08 23:31:29 +0000 2015,@eiszumt Mach mal kein Scheiß.
Sun Feb 08 23:30:14 +0000 2015,@eiszumt Du bist so ein Kiffer geworden.
Sun Feb 08 23:29:20 +0000 2015,@eiszumt Du bist gemein.
Sun Feb 08 23:27:39 +0000 2015,"@eiszumt Sonst lieste auch immer alles sofort von mir, tz."
Sun Feb 08 23:26:38 +0000 2015,@eiszumt Heul nicht.
Sun Feb 08 23:25:59 +0000 2015,"@eiszumt Ne geh weg, jetzt will ich auch nicht mehr."
Sun Feb 08 23:17:07 +0000 2015,Das vierte mal das er mich angelogen hat und wiedereinmal rette ich ihm den Arsch. Ich bin zu gut für diese Welt.
Sun Feb 08 23:14:57 +0000 2015,Dieser Kerl bringt mich noch ins Grab.
Sun Feb 08 22:20:53 +0000 2015,Ist das ne' Anmache?
Sun Feb 08 20:28:12 +0000 2015,Seid ihr der Cocktail Erdnüsse oder Bier Chips Typ? #Dortmund
Sun Feb 08 19:51:05 +0000 2015,"Super, der kauft Wein, trinkt eigentlich nur Bier und lässt das sauteure Zeug dann auch noch beim Verkäufer stehen. #tatort"
Sun Feb 08 19:18:36 +0000 2015,Erst mal ein Bier aufmachen. #tatort
Sun Feb 08 17:28:49 +0000 2015,@Einbecker_Bier wie lange wird das #Kasseler #Bier eigentlich noch in der @StadtKassel gebraut und abgefüllt?
Sun Feb 08 16:08:20 +0000 2015,@achimh danke! Jetzt gibt es auch wieder richtiges Bier.
Sun Feb 08 15:53:23 +0000 2015,Zuhause! Bier auf - Schnauze voll! 90 min die einen die ganze Vorfreude genommen hat. #immerdabei
Sun Feb 08 08:41:00 +0000 2015,Unser neues Bier: Pale Ale #hausbrauer #craftbeer ab Mittwoch in #Burgdorf
Sun Feb 08 00:15:04 +0000 2015,"@HauntedGirl2014 Vollkommen verständlich. Aber lieber so, als ein Leben mit Schmerz."
Sat Feb 07 23:15:01 +0000 2015,"Gutes Bier genießen;-) (at @AnderlandPizza in Nürnberg, Bayern) https://www.swarmapp.com/c/37pf3ULWD1P"
Sat Feb 07 22:51:10 +0000 2015,Harry Kane komm wir trinken ein Bier zusammen
Sat Feb 07 22:45:21 +0000 2015,Und dann gehste in die Küche und siehst 3 leere Kästen Bier
Sat Feb 07 22:23:28 +0000 2015, holt sich noch Bier vom Balkon
Sat Feb 07 21:18:55 +0000 2015,"Neue Serie ""60 Sekunden Bier"": Das perfekte Bier zum Nachtisch http://www.stern.de/genuss/trinken/60-sekunden-bier-celebrator-ist-das-ideale-bier-zum-nachtisch-2170155.html"
Sat Feb 07 20:44:46 +0000 2015,@wurstkommission aber warum ka richtiges Bier? @ChristianNbg
Sat Feb 07 18:58:35 +0000 2015,So jetzt das beste Bier ever! #Augustinerbräu
Sat Feb 07 18:33:18 +0000 2015,Bier im Reagenzglas. Schmeckt!
Sat Feb 07 18:32:56 +0000 2015,@haggybear können wir deine Laune irgendwie heben? Mit Bier oder so? Oder lecker Curry? @Strucki_Nds @claudi_1412
Sat Feb 07 17:24:42 +0000 2015,Mal soll Bier in Maßen genießen ;-) (@Paulaner am Dom in Frankfurt am Main) https://www.swarmapp.com/c/hlQGXdQkbZC
Sat Feb 07 15:48:03 +0000 2015,Angrillen mit Eltern und Bier (@Bochum Weitmar) https://www.swarmapp.com/c/gyJjFjatEBP
Sat Feb 07 14:40:24 +0000 2015,Jetzt schmeckt das Bier gleich besser. Danke @BVB #scfbvb
Sat Feb 07 14:22:06 +0000 2015,Das Wochenende ist schon vor dem #NordDerby gerettet! #HSVH96 #HSV #Störtebeker #Bier 
Sat Feb 07 08:29:32 +0000 2015,Ausgiebig frühstücken Ab 14:00 fussball und Bier #AACRWE #KOESCP #effzeh
Fri Feb 06 23:34:46 +0000 2015,"Vielleicht ist es Liebe, aber vielleicht ist es auch nur der Zwang endlich geliebt zu werden."
Fri Feb 06 23:33:19 +0000 2015,@PeppersFan87 Sag mir wann du Zeit hast. :D
Fri Feb 06 23:32:00 +0000 2015,@PeppersFan87 Immer wieder gerne. &lt;3
Fri Feb 06 23:20:38 +0000 2015,"Mit jedem Atemzug den ich tätige und mit jeder Sekunde die ich länger lebe, fehlst du mir immer ein bisschen mehr."
Fri Feb 06 21:11:19 +0000 2015,Schönen Abend Euch noch.Habe ne Kiste Bier hier stehn.Sie wird doch nicht durch gereicht.Nur schlafen ist schöner.(&gt;¿&lt;)
Fri Feb 06 20:40:29 +0000 2015,Wenn aus Bier Bitburger wird… hilft nur noch wegschütten.
Fri Feb 06 20:28:31 +0000 2015,#Bier aus #Deutschland - Drinking a Flensburger Dunkel @Zotzenbach - http://untp.beer/s/c152544590 #photo
Fri Feb 06 20:12:52 +0000 2015,"Die schockierten und verwunderten Blicke der Kellnerinnen hier, wenn man kein Kölsch sondern richtiges Bier, also Pils, ordert :D"
Fri Feb 06 20:05:03 +0000 2015,Ich überlege gerade ob ich das Bier warm oder.... Quatsch warmes Bier?? lach.... Aberglaube Prost 
Fri Feb 06 19:04:35 +0000 2015,Barre Bräu - Dein Herz erfreu!
Fri Feb 06 18:57:32 +0000 2015,"Grundsätzlich zählt die'Ausrede ''Ich bin Ostwestfale, deswegen..."" bei allem und jedem. Merkt euch das."
Fri Feb 06 18:56:22 +0000 2015,"""Bevor der Ostwestfale klatscht, muss Leistung her."""
Fri Feb 06 18:04:52 +0000 2015,@zakede ne zwei Bier
Fri Feb 06 17:22:12 +0000 2015,"ALLES UND FÜR IMMER, NUR DER TUS N LÜBBECKE #Handball"
Fri Feb 06 17:17:35 +0000 2015,@_BNDCT_ Kann dir nen Autogramm mitbringen :D
Fri Feb 06 17:13:18 +0000 2015,"FLORIAN KEHRMANN AUF DER ANDEREN SEITE DER HALLE. MEIN HERZ, ES EXPLODIERT"
Fri Feb 06 12:30:01 +0000 2015,Und jetzt alle: MEIN ABSOLUTER HAUPTGEWINN IST MEINE GEILE NACHBARIN
Fri Feb 06 12:27:36 +0000 2015,Meine Schwester ist auch der einzige Mensch der auf den Ballermann fährt für die Musik.
Fri Feb 06 09:01:23 +0000 2015,Heute Abend die Wahl zwischen Bier und Mexikaner oder Nackenschmerzen aus der Hölle.
Fri Feb 06 06:33:51 +0000 2015,"Wenn andere Depressionen haben, ist das sofort ernst zu nehmen. Aber wenn die eigene Tochter welche hat, ist das nur ne' Phase. Meine Mutter"
Thu Feb 05 21:05:50 +0000 2015,"So, Glotze an, Bier auf, @neomagazin schauen! #ZDFiscool"
Thu Feb 05 20:47:32 +0000 2015,Drinking a Keiler Weißbier by Keiler Bier @Grafenwöhr — http://untp.beer/s/c152311497
Thu Feb 05 20:42:59 +0000 2015,"Stammtisch, baby @DrRock78 @p4ssm4nn @Lohbi #bahnhoflangendreer #bier"
Thu Feb 05 19:49:04 +0000 2015,Bisschen Bier. #nackt (@TU Kaiserslautern in Kaiserslautern) https://www.swarmapp.com/c/0Q6ioJRVsqc
Thu Feb 05 19:22:01 +0000 2015,"Party, Palmen, Weiber und ein Bier .......... #GuteLaune"
Thu Feb 05 18:30:29 +0000 2015,Dann probieren wir mal das 2014 in den USA mit Gold prämierte Bier. Wer prämiert das eigentlich? #Schönramer
Thu Feb 05 11:16:00 +0000 2015,@C_Holler @KleineHyaene kein Bier vor zwölf
Thu Feb 05 10:42:35 +0000 2015,Ich sitze in der Strassenbahn die Leute hier sehn scheisse aus Ich trink ein Bier und sing ein Lied und dann geh Ich nach Haus
Thu Feb 05 08:28:46 +0000 2015,@ManuMarron eTechnik Ingenieur der gerne Bier trinkt. Klingt nicht nach knapper Ressource. Aber die haben bestimmt alle top dotierte Jobs.
Thu Feb 05 06:28:09 +0000 2015,Der kleine HSVler in mir freut sich immer noch über den Sieg gegen Paderborn. 
Wed Feb 04 22:49:21 +0000 2015,"Meine Wetten dieses Jahr: 2 Kästen Bier, wenn der BVB kein Meister wird. Ein weiterer, wenn wir die CL verpassen. Ich besauf mich im Sommer."
Wed Feb 04 20:27:50 +0000 2015,"#füchsen #bier #beer #pivo (@Fuchsjagd in Düsseldorf, Nordrhein-Westfalen) https://www.swarmapp.com/c/7HEBI0Wnhdi"
Wed Feb 04 20:24:02 +0000 2015,Aileen setzt Trends
Wed Feb 04 20:21:26 +0000 2015,"@EMKAY75 Ich glaub da häng ich lieber im eiskalten Stadion bei dem Spiel mit nem Bier ab, statt 2,5 Stunden im Auto dahin zu siechen "
Wed Feb 04 18:27:10 +0000 2015,Klopfe bei einem Pole an die Tür und laß mir eine Flasche Bier geben.Die Flasche zeigt Zimmertemperatur an.Dengste.Ich fühl wie zu Hause.
Wed Feb 04 18:21:25 +0000 2015,Hier gibt's kein Bier. #tsgsvw #werder
Wed Feb 04 17:39:30 +0000 2015,"ALTER FALTER, SIND MEINE KNIE KAPUTT"
Wed Feb 04 17:25:22 +0000 2015,Trinkbares Bier in Düsseldorf organisieren – check! @Düsseldorf Hauptbahnhof http://instagram.com/p/ysAO-aQRms/
Wed Feb 04 15:39:03 +0000 2015,Feierabend wie das duftet...
Wed Feb 04 14:08:12 +0000 2015,"@ChrisPrinz Kurier dich aus und werd schnell gesund , aber denk dran lass das warme Bier weg . "
Wed Feb 04 11:19:43 +0000 2015,Ich freue mich so auf Karneval. Bier. Schnaps. Spaß 
Wed Feb 04 07:01:43 +0000 2015,"Feierabend, Bier, Snowboard fahren. Perfekt würde ich sagen. "
Wed Feb 04 06:42:49 +0000 2015,"Nein man, ich will noch nicht arbeiten gehen, ich will lieber noch ein bisschen schlafen."
Tue Feb 03 22:07:34 +0000 2015,"Willkommen Neufolger @hllode. Bier ist alle, wir müssen mit Wein überbrücken. Aber morgen kommt das Tegernseer Hell;-)"
Tue Feb 03 21:48:28 +0000 2015,#Bier @Freibeuter Bochum http://instagram.com/p/yp5jMMCiWW/
Tue Feb 03 19:16:52 +0000 2015,"Da guckt man #skiwm2015 und jetzt Buli - holt ein Bier, schaut raus... schwupp- 2 cm Schnee! "
Mon Feb 02 21:04:37 +0000 2015,"Bier des Abends: #BRAUFACTUM #Palor ein leckeres Pale Ale ..... #craftbeer @Sausenheim,… http://instagram.com/p/ynPvIBnf0H/"
Mon Feb 02 20:39:00 +0000 2015,Vorhin noch mit einander getwittert und plötzlich stand @Cyruss1989 heute vor mir.Er hat einen guten Bier &amp; Burger Geschmack
Mon Feb 02 17:40:12 +0000 2015,Ein halbes Bier und alles schwankt. #Socialbar auf dem Schiff ist effizient.
Mon Feb 02 13:22:12 +0000 2015,SCHÄFLIE 
Mon Feb 02 08:58:30 +0000 2015,"Du weißt, dass du in Bayern bist wenn Du morgens im Gasthaus frühstückst und die ersten Einheimischen zum Bier kommen. #Prost"
Mon Feb 02 08:43:36 +0000 2015,Was ist an Breaking Bad eigentlich so toll? Ich kann den Hype nicht nachvollziehen.
Sun Feb 01 20:32:55 +0000 2015,Was für ein geiler tanzstil wie nach 20 Bier und ordentlich Gras #Tatort
Sun Feb 01 20:28:55 +0000 2015,Nur die Harten komm in Garten.
Sun Feb 01 20:28:22 +0000 2015,Die ganz harten Kinnas in meinem Ghetto ziehen jetzt Fahrräder am Bahnhof ab.
Sun Feb 01 19:23:22 +0000 2015,Drinking a Land-Pils by Keiler Bier @Grafenwöhr — http://untp.beer/s/c151433801 #photo
Sun Feb 01 17:11:07 +0000 2015,Geiles Bier zu fetten Burgern: Ab sofort gibt es auch das wahnsinnig gute Backbone Splitter Westcoast… http://instagram.com/p/ykQOCTqe-t/
Sun Feb 01 15:24:36 +0000 2015,Sind Nachos ne gute Grundlage für Bier? Frage für einen Freund ...
Sun Feb 01 14:48:26 +0000 2015,"jedes Bier 2,50 &amp; bei jedem FC Augsburg Tor Freischnaps für alle!!! "
Sun Feb 01 14:47:26 +0000 2015,"jedes Bier 2,50 &amp; bei jedem FC Augsburg Tor Freischnaps für alle!!!"
Sun Feb 01 14:39:40 +0000 2015,Irgendwer der mir mal gerade die aktuellen Fußballergebnisse von heute schreiben kann?
Sun Feb 01 14:36:49 +0000 2015,Das zwischen mir und den Dresdenern ist wirklich ne' Hassliebe.
Sun Feb 01 13:03:07 +0000 2015,@pewxpew Ach Katar ist so'n Dreck. :D
Sun Feb 01 13:01:35 +0000 2015,@pewxpew Ich kanns nicht vergrößern. Aber wenn du nen Tipp haben willst. 24:26 für Frankreich. :D
Sun Feb 01 12:40:48 +0000 2015,"Sitzen jetzt im Essener Stadtpark, diskutieren über Fußball und haben Bier. Sonntage können doch toll sein."
Sun Feb 01 12:04:28 +0000 2015,Freunde die aus Bayern mal gerade eben bis zu mir nach Bielefeld fahren. <3
Sun Feb 01 11:42:49 +0000 2015,@Nebelmond müsste ich morgen nicht Schule würde ich wohl hier bleiben. :D
Sun Feb 01 11:39:50 +0000 2015,@Nebelmond Muss schauen wann Mutti mich in Löhne abholt. :D
Sun Feb 01 11:38:02 +0000 2015,@Nebelmond Mal schauen.
Sun Feb 01 11:33:25 +0000 2015,@Nebelmond War ne' spontane Aktion:(
Sun Feb 01 10:53:15 +0000 2015,@phiI94 Er ist weg.:(
Sun Feb 01 10:48:49 +0000 2015,@phiI94 Liebe Grüße. :D
Sun Feb 01 10:20:53 +0000 2015,@nightsky_de Fahre zur besten Freundin von einem Freund.
Sun Feb 01 10:07:31 +0000 2015,Auf geht's nach Essen.
Sun Feb 01 10:05:59 +0000 2015,Ey @phiI94 kannste dich noch an den Dresdener erinnern den ich im Zig getroffen habe? Ich sitze gerade neben ihm. :D
Sun Feb 01 01:44:01 +0000 2015,Es gibt kein Bier auf Hawaii! Hier aber zum Glück noch ein bisschen!
Sun Feb 01 01:04:01 +0000 2015,Hat jemnad mein Bier gesehen? War so eins in einer braunen Flasche drin! Oder grün kann auch sein. #nichtmitmir
