,userId,comment,rating,dateAdded
179,1799,,180,2014-09-23T18:48:56+02:00
180,1765,,140,2014-09-21T17:34:31+02:00
181,1621,"Der klassiker bei Rothaus, auch wenn mir Persönlich das Eiszapferl noch besser geschmeckt und vorallem erfrischt hat.
Aber dieses ist ein sehr leckeres.",160,2014-09-18T19:53:28+02:00
182,1781,Endlich auch im Norden (Lübeck)  zu trinken,180,2014-09-15T10:24:46+02:00
183,1775,,80,2014-09-12T15:51:28+02:00
184,1719,,140,2014-08-22T10:30:43+02:00
185,1718,,80,2014-08-13T13:33:25+02:00
186,1490,"Ah das Zäpfle. Hochgehypt ohne Ende. 
Hier in der Gegend heißt es nur Zäpfle hier, Zäpfle da... ich habe es schon seit Jahren aus meinem Gaumenbereich verbannt, aber da heut Sonntag ist, und man an der Tanke nun mal keine Gourmettröpfchen bekommt, muss nun mal wieder das Zäpfle herhalten.
In meiner Jugendzeit hat es durchaus gemundet, wie ich mich erinnere. Aber irgendwann hatte ich es einfach über und bin auf Fürstenberg als mein Stammbier gewechselt.
Stammwürze liegt bei 12,4°P, 5,1% alc. und 32 Bittereinheiten.
Wow, ich kenne Exportbiere mit weniger Stammwürze. Verspricht quasi kräftigen Geschmack für ein Pils.
Nun ja, bla bla, dann mach ich mal die Goldfolie ab und öffne es. 
Geruch ist, wie von der Stammwürze vorauszuahnen, eher malzig und kräftig. Sogar leicht brotig getreidig.
Im Antrunk ist es malzig, ruhig und leicht herb. Es wird auch nicht herber, man trinkt hier eher Helles oder sogar schon eher etwas in Richtung Exportbier. Das Geschmacksspektrum liegt im Getreidigen, die Herbe tritt am Gaumen dezent und blumig auf. Ein schlanker Pils-Charakter fehlt vollständig. Das ist ein wohlschmeckendes Helles...öäääh Pils. ",140,2015-08-30T03:37:04+02:00
187,1625,"Hier in Sachsen-Anhalt musste ich sehr lange nach dem Bier suchen. Ich hatte nach dem ganzen Hype hohe Erwartungen, wurde aber leider enttäuscht. War mir viel zu süß. Das Etikett ist aber sehr schön.",80,2014-07-10T20:56:56+02:00
188,1615,,120,2014-07-04T08:59:19+02:00
189,400,,140,2014-06-30T20:37:05+02:00
190,1595,,160,2014-06-24T06:36:53+02:00
191,1505,,120,2014-06-19T14:32:44+02:00
192,1583,Zäpfle geht immer,200,2014-06-18T21:58:27+02:00
193,1485,,120,2014-06-13T22:13:30+02:00
194,1467,"Optimal trinkbares, nicht zu mildes Pils. Einzige Kritikpunkte: 0,33er Flaschen und ekelhafte Goldfolie.",140,2014-05-22T10:11:55+02:00
195,1461,,160,2014-05-21T21:38:15+02:00
196,1202,Eines der besseren Getränkemarktstandardbiere (also Biere die man im Grunde überall bekommt). Nichts besonderes aber doch erfrischend und gut trinkbar. Typisch süddeutsch handelt es sich hier um ein eher mildes Pils.,120,2014-05-17T12:34:49+02:00
197,1212,,120,2014-05-08T13:45:25+02:00
198,428,"leider erschließt mir nicht,warum das pils so beliebt ist.es schmeckt kaum nach hopfen.viel zu mild.fast wie export ,allerdings ohne die für export beliebte würzigkeit.ist eher zum runterschütten geeignet,als zum genießen.",60,2014-04-30T16:02:20+02:00
199,1295,"Wieder mal ein sehr gutes Bier. So muss es sein. Der Antrunk ist leicht herb, im Durchgang ist es würzig und im Abgang kommt es leicht bitter rüber. Lecker ! ",160,2014-04-24T19:02:28+02:00
200,1284,Hab mir die halbe eingeschenkt und bin positiv überrascht - trinkt man ja sonst meist auf Partys aus der Flasche. Dieses Pils ist süddeutsch - geschmackvoll (also nicht zu bitter). Schön!,120,2014-04-16T20:55:13+02:00
201,1341,,60,2014-04-07T12:23:11+02:00
202,1228,"Früher fand ich das Bier ziemlich lecker und wohlschmeckend. Das letzte mal als ich es getrunken habe, war es ziemlich enttäuschend. Man merkt dem Bier deutlich an, dass Hopfenextrakt verwendet wurde. Die Bittere schmeckt schal, ausgelaugt und leicht pelzig. Kaum Hopfenaroma und sehr hahnebüchen.",80,2014-03-26T12:38:14+01:00
203,1301,,120,2014-03-15T21:38:41+01:00
204,476,"Fällt mir nicht viel zu ein. Herb im Antrunk und im Abgang leicht bitter,  mittelmäßig würzig und in einer viel zu kleinen Flasche verkauft. Komische Goldfolie",120,2014-03-10T15:50:24+01:00
205,1279,,160,2014-03-07T18:00:39+01:00
206,1256,,180,2014-02-21T15:36:00+01:00
207,1251,,140,2014-02-20T14:07:34+01:00
208,1215,,160,2014-02-13T10:58:30+01:00
209,1160,"Der Hopfen fehlt! 
Sonst recht gut zu jeder Gelegenheit :)",120,2014-02-01T18:43:32+01:00
210,935,"Die Farbe ist goldgelb, blank, der Geruch fruchtig und malzig nach Honig und Mango. Im Antrunk rund und vollmundig, im Mittelteil angenehm rezent, im Nachtrunk leicht hopfig aber viel zu wenig für ein echtes Pils.
",120,2014-01-24T01:14:41+01:00
211,1195,"Das Bier wird oft in Verbindung mit Studenten gebracht.. 
Ich bin selber einer und trinke es ziemlich oft und es ist sehr lecker.. Leider ist es nicht sehr billig!
Trotzdem TOP.
Erfrischend - mild - Kater ist nicht, auch nach 10 davon ;)",180,2014-01-24T01:01:43+01:00
212,1184,Somehow sweet and yet bitter - a really special taste... A beer you can drink the whole night. That's also a quality...,140,2014-01-23T14:40:05+01:00
213,1032,"Ich finde es zu herb, das vertreibt andere Geschmäcker total. 
Das Bier ist überhaupt nicht mein Fall.
Aber wer es ein bisschen herber braucht dem kann ich das Bier So wärmstens empfehlen wie einem kleinen dicken Kind eine schokotorte.",80,2014-01-16T19:38:42+01:00
214,583,"Nicht schlecht, aber ich finde es nicht so super wie viele sagen. Recht herb, aber trotzdem süßlich. Allerdings ansonsten wenig beeindruckend.",120,2014-01-16T19:37:47+01:00
215,371,Gibts nicht viel zu sagen. kann man schon mal trinken,120,2014-01-06T19:13:05+01:00
216,1030,"Recht mildes, rundes Pils.
Leichte Hopfenherbe im Nachtrunk. 
Gutes Getränk. ",140,2013-12-31T19:42:17+01:00
217,1152,Ein überbewertetes Bier!,120,2013-12-27T20:40:04+01:00
218,1143,,120,2013-12-21T22:35:28+01:00
219,1116,,160,2013-12-15T19:55:18+01:00
220,1099,,160,2013-12-14T15:30:17+01:00
221,1103,,200,2013-12-14T14:33:43+01:00
222,1073,,100,2013-11-19T14:19:04+01:00
223,1069,"Ein Bier mit vielen interessanten Aromen und einem sehr schönen Etikett, welches irgendwie die gesamte Atmosphäre beim trinken verändert.",140,2013-11-17T11:25:27+01:00
224,1044,"Kaum im Schwabenland angekommen, hatte ich mich schon 2001 in Birgit verliebt. Auch wenn es keine Tannenzapfen sind (sondern Fichtne ;-) ist dies mehr als nur ein Kultbier. Ähnlich den Ruhrgebiets-Pilsenern fehlt ihm aber die herbere Hopfennote. Trotzdem regelmäßig bei mir im Kühlschrank zu finden und besser als jedes Stuttgarter Bier!",160,2013-11-15T09:08:01+01:00
225,952,"Vor ein paar Jahren ein echter Geheimtip. Die damit verbundene Absatzsteigerung hat leider etas vom Geschmack des Bieres gekostet. Das Label hebt sich deutlich von anderen Bieren ab. Ich mag es , mochte es aber schon mehr",160,2013-11-07T10:57:22+01:00
226,374,"Sehr süffiges, fein-aromatisches Bier.",120,2014-03-12T18:30:14+01:00
227,927,,200,2013-10-13T21:24:48+02:00
228,913,Lecker süffiges Bier. Kaufe ich zwischendurch sehr gerne.,140,2013-10-08T20:59:35+02:00
229,911,pfui deibel,60,2013-10-03T10:58:51+02:00
230,345,"Schmeckt für mich tatsächlich nach Tannenwald. 
 ",140,2013-09-28T02:49:03+02:00
231,368,Tannenzäpfle!,120,2013-09-28T02:17:11+02:00
232,436,"Ich liebe dieses Pils - was so ein traumhaftes Brauwasser schon ausmachen kann, merkt man hier. Schön herb, aber immer noch mengentauglich... In den kleinen 0,33er Flaschen das perfekte Partybier!",200,2013-09-10T12:02:27+02:00
233,473,"Um dieses Label zu mögen, muss man/frau wohl aus dem Schwarzwald kommen; ich find's grauenhaft. Aber das tut dem Bier selbst keinen Abbruch. Feine hell- bis goldgelbe Farbe mit schönem weißen Schaum, der leider nicht zu lange anhält. Sortentypische feinherbe Bitternote mit leichtem süßlichen Malzton. Leider typisch süddeutsch nur mild gehopft. Trotzdem tolle Geschmacksfülle. Überaus eigenständiges Produkt aus Baden, das sich sehen lassen kann. Erfrischend und süffig. Es bedarf jedoch einer guten Kühlung.",140,2014-09-21T12:41:53+02:00
234,405,,120,2013-08-29T15:14:51+02:00
235,178,"Das Label ist ja mittlerweile Kult - genauso wie die Gold-Folie um den Kronkorken. Ich erwisch mich jedes Mal wieder dabei, wie ich es abmache, komplett glatt presse und dann damit rumspiele. Blöde Angewohnheit... aber das Bier find ich klasse. Das Rothaus Pils kann man auch in größeren Mengen gut vertragen. Es ist nicht so herb wie z.B. Jever und nicht allzu mild...",160,2013-08-21T08:33:37+02:00
236,343,Ein Pils aus dem Schwabenland - nur das Image stimmt. Mir ist es als Pils zu mild.,120,2013-06-21T19:36:14+02:00
237,386,Nach wie vor ein gutes Allround Talent! Kein schlechtes Bier. Nach Prüfungen und zum versacken gern genutzt. Traditionelles Design gibt Pluspunkte!,140,2013-06-21T00:44:27+02:00
238,357,"meine absolute nummer 1 ! 
ich liebe dieses leckere gebräu .",200,2013-05-24T17:39:11+02:00
239,118,"Quasi mit Staatshilfe gebraut. Das Land Baden-Württemberg ist der Hauptaktionär dieser Privatbrauerei aus dem Schwarzwald. Das erste mal hab ich's an der Dreisam getrunken. Das zweite mal im Stadion in Freiburg. Ist recht mild für ein Pils, so mags der Süddeutsche gern. Mir ist es schnell zu lasch und zu süß, aber die ersten beiden ""kleinen"" Flaschen können schon schnell runter laufen.
Prost! ",140,2013-05-13T13:26:35+02:00
240,350,"lekker bierchen,0,33l flasche in nem zug weg!!!",120,2013-05-11T16:01:08+02:00
241,300,"Süffig wie immer, dazu gibt´s nicht viel mehr zu sagen!",140,2013-03-28T16:44:07+01:00
242,46,,180,2013-02-27T10:32:32+01:00
243,175,,180,2013-02-25T22:45:22+01:00
244,275,"Geht runter wie Öl! Wird beim SC Freiburg im Stadion ausgeschenkt - total lecker, und sieht super aus mit der Birgit drauf ;)",180,2013-01-08T12:38:48+01:00
245,251,"a famous pilsener, good quality with the right bitter Pilsner-taste but misses a bit of the flowery stuff",140,2012-10-31T15:11:42+01:00
246,193,"Eine abgefüllte Offenbarung mit Alukrempe. Eines der besten Biere Deutschlands. Da sieht man mal, wozu eine fähige Staatsbrauerei fähig ist. Einziges Manko: sobald es sich erwärmt, wird der nachgeschmack unangenehm bitter, also unbedingt eiskalt genießen!",180,2012-08-14T15:07:56+02:00
247,207,Ein gutes Pils das aber nur richtig schmeckt wenn es ausreichend gekühlt ist sonst schal.. ,120,2012-07-12T21:43:05+02:00
248,210,"Sehr gutes Bier, geht immer und gerne auch etwas mehr.",160,2012-06-06T22:34:52+02:00
249,191,,140,2012-05-14T13:57:13+02:00
250,173,Lieber Tannenzäpfle als Kölsch @ Bar 3,160,2012-04-27T01:23:36+02:00
251,186,"Wenn es mal wieder ein Pils sein darf. Ich mag's, gern sogar. Herb, wuerzig und lecker. Nicht Kastenweise, aber so ein Sixpack geht durch.",140,2012-04-22T23:20:51+02:00
252,10,Man bin ich neidisch auf die SC Fans. Zäpfle als Stadionbier. Ich dreh durch.,200,2012-04-20T15:38:03+02:00
253,65,"Dieses Bier ist meine Muttermilch! Wem das nicht schmeckt, der hat für Bier nichts übrig. Das Stadionbier des SC Freiburg gehört mit zum Besten, was die Braukunst zu bieten hat...",200,2012-04-03T10:42:33+02:00
254,194,,160,2012-03-27T14:50:46+02:00
255,1,"Klassiker der Braukunst. Geht immer, schmeckt immer.",180,2012-04-27T19:02:08+02:00
256,115,"Is legger!
Eindeutig die bessere Wahl, im Vergleich zu dem Pfungstädter-Gwasch, was man sonst im südhessischen Raum, an der Grenze zu Mannheim, überall vorgesetzt bekommt!
Dieses schön-herbe Bier ist würzig im Geschmack und gleichzeitg aber auch erfrischend!",140,2011-10-13T01:16:06+02:00
257,5689,,120,2020-07-06T21:58:47+02:00
258,5032,"Der hohe Preis und das gute Image über alle Gesellschaftsschichten hinweg  verleitet zu voreingenommenen Bewertungen -  in die eine wie in die andere Richtung. Ich versuche es mal so objektiv wie möglich. 
Als Fan des Hellen hab ich Augustiner schon oft getrunken. Manchmal fand ich’s herausragend gut, manchmal nur ok. Aber jetzt! Ich hab mich geerdet, alle Sinne auf reboot! 
Das Augustiner ist ein richtig gutes Helles! Für mich die Referenz. Sehr angenehme, getreidige Blume ohne Geruch nach durchgeweichtem Bierdeckel. Schöner malzbetonter Körper und dieser wunderbare, dezente, florale Hopfen im Abgang sind einfach klasse!  ",180,2020-06-13T16:31:02+02:00
259,5636,"Für viele ein hervorragendes Bier. Ich finde es ok, aber nicht mehr...",120,2020-06-09T21:37:27+02:00
260,5548,,140,2020-05-24T23:52:24+02:00
261,4466,,140,2020-05-23T11:23:37+02:00
262,5299,"Helles Strohgelb mit ordentlicher Blume.
Der Geruch ist grasig und getreidig. Der Antrunk malzig und getreidig. Der Mittelteil ist für ein Helles ziemlich würzig, nicht süß mit mittlerem Körper mit mittlerer Rezenz.
Eine angenehme Säure leitet über auf eine durchschnittlich bittere Hopfennote.

Insgesamt ein Helles, das nicht uninteressant schmeckt. Etwas über Durchschnitt, aber nicht herausragend. Halt ein teueres, industrielles Großstadtbier. Ich bleib lieber in der fränkischen Provinz.",120,2020-05-14T18:17:11+02:00
263,4099,"Das Edelstoff ist noch einen ticken besser, aber das Helle ist auch ein wundervolles Bier!",180,2020-05-08T19:51:47+02:00
264,5538,,180,2020-05-03T03:33:32+02:00
265,5519,,180,2020-04-20T15:42:25+02:00
266,5518,,160,2020-04-20T15:38:08+02:00
267,5475,"Sehr süffiges Getränk - auf jeder Party zu finden. Milder Geschmack; Verfliegt schnell. Nicht das beste Helle, jedoch:
Immer zu haben, überall zu kaufen und immer erfrischend.",100,2020-04-02T15:02:45+02:00
268,5451,"Das genau ist mein Bier. Läuft einfach lecker die Kehle hinunter. Hat nicht so einen brunzigen Geschmack, den man oft bei einem Hellen hat. Macht keinen Schädel",200,2020-03-21T10:59:13+01:00
269,5412,"Für mich eines der besten Hellen, die es gibt. Leider hoch im Preis aber immer wieder ein Genuss! ",180,2020-02-15T22:19:32+01:00
270,5403,Gail! ,200,2020-02-12T19:40:12+01:00
271,5383,,200,2020-02-01T21:04:58+01:00
272,5370,,160,2020-01-27T00:13:31+01:00
273,5356,,80,2020-01-15T08:24:42+01:00
274,5335,Grafensteiner ist einfach um Welten besser,140,2020-01-05T21:30:09+01:00
275,5334,"Ein hervorragendes Helles ob aus Fass oder Flasche. Einfach ein Genuss zu jeder Gelegenheit. Süffig und ausgewogen, nicht zu Malzlastig.",140,2020-01-05T15:47:36+01:00
276,4836,"Würziger Geruch, im Antrunk recht würzig bzw. hopfig, mit leicht grasiger note. Im Abgang dezente Malz-Süße. Sehr lecker und süffig, im direkten Vergleich zum Tegernseer etwas kräftiger und bitterer, dennoch ein hervorragendes Helles. ",160,2019-12-30T01:02:17+01:00
277,5320,"Eins der besten Biere meiner subjektvien Meinung nach. Die Flasche und ihr Etikett mach ordentlich was her und sieht einfach liebevoll gestaltet aus. Schmecken tut das bier weniger Hopfig, eher mild, doch trotzdem lecker! Es löscht den Durst hervorragend und ist gut verträglich, auch für den Kopf am nächsten tag, sollte man mal etwas mehr getrunken haben.
Preislich ist es relativ teuer mit 18 bis 19 Euro für den Kasten (0,5l x 20 Flaschen). Doch ist es das Geld auf jeden Fall wert!

Fazit: Ein Edles. leckeres und gut verträgliches Helles Bier.",180,2019-12-27T18:02:35+01:00
278,5312,,180,2019-12-20T14:42:54+01:00
279,5304,,140,2019-12-13T17:04:07+01:00
280,5177,,120,2019-12-12T14:23:13+01:00
281,5296,,120,2019-12-09T12:19:14+01:00
282,3350,,120,2019-10-18T20:58:22+02:00
283,5207,,200,2019-10-13T22:26:32+02:00
284,4050,,140,2019-10-12T22:16:27+02:00
285,5154,Absolut überbewertet und überteuert 911,40,2019-09-11T18:34:49+02:00
286,4521,,140,2019-09-10T19:23:12+02:00
287,5135,"Augustiner Hell ist definitiv das am besten aus-tarierte Bier auf diesem Planeten und wer weiß, vielleicht sogar im gesamten Universum. Keine andere Brauerei vermag es auch nur annähernd ein derartig süffiges, bekömmliches und frisches Bier zu brauen, wie diese Münchner Traditionsschmiede mit dem Mönch meines Vertrauens auf dem Etikett. Völlig wurscht, ob es malzig oder getreidig riecht und ob es in der Mitte oder im Abgang blumig, hopfig oder petroleumartig ist. Das August Hell ist die REFERENZ unter den Lagerbieren und wer auf Dauer etwas anderes trinken muß der tut mir leid. Kein anderes Bier verkörpert den Freistaat Bayern in einer derart positiven und authentischen Weise wie dieses Bier. Selbstverständlich gibt es auch andere sehr gute Biere in Bayern, Tschechien und Österreich. .... und bitte trinkt das Bier aus der Flasche und versucht nicht im Glas irgendwelche Botschaften von Außerirdischen zu deuten. Danke!",200,2019-09-05T00:47:08+02:00
288,5047,,140,2019-08-24T20:23:18+02:00
289,3897,,160,2019-08-19T20:07:55+02:00
290,5043,"Schon seit 'ner gefühlten Ewigkeit meine Leib- und Magenspeise! Im Garten meine absolute Nummer 1, auch für meinen Nachbarn. Industriebiere sind mir sowieso zehn mal lieber als diese ganze Craft-Bier-Pullerwasser-Hysterie. Bei denen weiß man ja gar nicht, was die alles reintun. Bei Industriebier ist es immer das gleiche, 24 Stunden lang, wie es sein muss. Meint auch mein Nachbar!",140,2019-08-02T22:50:11+02:00
291,5010,"Das Etikett hat einfach nur Stil, unter dem Mönchen der Schriftzug „Gegründet 1328 - Älteste Brauerei Münchens“ - geil!
Kräutig-grasiger Geruch, deutlich vorwiegend malzig im Geschmack, aber durchaus nicht ohne (angenehme dezente!) Hopfennote. Süffiges und zugleich würziges Helles. Mit einem kalten Augustiner kann eigentlich kaum ein Bier mithalten. Ich liebe es.",180,2019-07-25T22:41:46+02:00
292,4808,"Aus der ältesten Brauerei München ist Lager Hell mit 5,2%. In einer braunen 0,5l Flasche mit altmodischen Etikett worauf mir ein lachender Mönch entgegenblickt. Im Glas goldgelb mit schönem festen Schaum. Escricht getreidig und malzig. Im Antrunk ist es malzig, mild. Im Mittelteil ist leicht wässrig und im Abgang dezent würzig. Ein leckeres, süffiges Pils. 7,5 von 10 Öffner. 23.07.19",160,2019-07-23T22:51:00+02:00
293,5018,Standard für Helles Vollbier und weit verbreitet ,120,2019-07-22T20:23:50+02:00
294,5003,"Augustiner Hell : Ein Bier so mittelmäßig wie nur irgendmöglich. Das Etikett ist eine Zumutung, wahrlich ekelerregend ist vor allem die gnomische Gestalt in der Mitte, welche wohl einmal einen Mönch hätte darstellen sollen. Über den Geschmack lässt sich nicht viel sagen- ein etwas würzigeres Helles eben. Der wahre Bierkenner und Feinschmecker wird einen Charakter des Bieres vergeblich suchen. ",100,2019-07-19T09:47:09+02:00
295,4472,"Das Bier hat einen leichten malzig kräutrigen Geruch, fließt mit grober Schaumkrone ins Glas, welche naturgemäß recht schnell zerfällt. Der Antrunk ist dann sehr leicht und malzig. Anschließend kommt doch etwas mehr Körper zum tragen. Auch eine leichte und sehr angenehme Hopfennote kommt hervor, welche butterweich und lange auf der Zunge liegt. Schönes solides Helles, ohne Ecken und Kanten. 
Nicht zu süß und sehr süffig!",140,2019-07-16T04:38:08+02:00
296,5004,Sehr sûffig kalt am besten.,180,2019-07-13T22:42:15+02:00
297,4974,,140,2019-07-03T14:12:00+02:00
298,4955,,180,2019-06-25T23:46:30+02:00
299,4948,,120,2019-06-25T18:28:58+02:00
300,1563,"Endlich auch in Berlin bayerisch geniessen. Dieses Bier ist einfach rund, Dia rundliche Halbliterflasche gibt einen malzig runden Hopfentrunk zum Besten. Es sollte gut gekühlt getrunken werden. Für ein ""Helles"" recht kräftig und ein gutes Gefühl. Ein solides Arbeitsbier.",160,2019-06-14T21:45:30+02:00
301,4928,,200,2019-06-14T21:25:07+02:00
302,4877,,120,2019-05-26T20:06:10+02:00
303,4865,,80,2019-05-20T17:03:46+02:00
304,4819,,160,2019-04-30T20:31:04+02:00
305,3808,"Ein Klassiker, oft getrunken, aber noch nicht bewertet. Ganzer Hopfen ist eingebraut. Der Geruch ist getreidig-frisch. Im Glas hat das Bier eine grobporige Blume, die schnell in sich zusammenfällt. Antrunk ist zunächst stark karbonisiert, dann geprägt von malzig-süßem Geschmack. Sehr süffig. Der Mittelteil ist getreidig-würzig. Beim Abgang kommt eine leichte Hopfenherbe hinzu. Eins muss man den Bayern lassen: Im Brauen von Lagerbieren macht denen keiner was nach. Der Bierstil Helles ist nicht ohne Grund das Standardbier dort und gilt als flüssiges Brot. Das Augustiner Lagerbier Hell ist aus meiner Sicht das beste Helle aus den Münchner Brauereien. Läuft lecker runter.",160,2019-04-21T17:26:17+02:00
306,4741,"Vom ganzen Münchner Bier mein Favorit. Es sieht gut aus im Glas. Hellgelb, schöne Blume, die recht  lange hält. In der Nase eher zurückhaltend. Der Trunk ist lecker würzig und mit sogar einer leichten Hopfennote versehen  Spundung und Karbonisierung beispielhaft. Das Bier hat absolut nix besonderes, das hervorzuheben wäre, und darin liegt hier das große Plus. Genauso fällt es nämlich nirgends ab. Ein erfrischendes Helles zu jeder Jahreszeit und Gelegenheit. Komplex und lecker. So soll ein Helles seit Ewigkeiten schmecken und Prost.",160,2019-04-12T00:51:37+02:00
307,3893,,160,2019-04-10T17:23:06+02:00
308,4768,,100,2019-04-01T19:42:07+02:00
309,4717,"Der Klassiker aus München, das Aushängeschild des Bayerischen Bieres, das schönste Bier der Welt. Die einzige der traditionsreichen Münchner Brauereien, die sich nicht dem Geldsegen der globalen Brauereikonzerne angeschlossen hat.
Funktioniert nach wie vor ohne Werbung (!) nur per wahrer Mundpropaganda und ist inzwischen deutschlandweit zu haben.

Gebraut mit besten Zutaten (natürlich: echter Hopfen, kein Extrakt).
Besitzt die wunderbare Mischung aus milder, süffiger Süße und immer wieder neu faszinierender zarter Würze, die dieses Helle auch Anhängern von charakterschweren Bieren ihre Aufwartung macht.

Was will man mehr? Ich, außer Abwechslung ab und an: nichts!

",200,2019-02-19T15:27:26+01:00
310,3789,"Das Helle Lagerbier von Augustiner wird ja oft als eines der Besten aus München bezeichnet, dann werde ich es heute auch einmal bewerten. Im Glas hat es eine hellgelbe Farbe ist klar mit wenig Kohlensäure. Der grobporige  Schaum baut sich hoch auf und hält sehr lang. Es riecht nach Getreide. Im Antrunk eher leicht  bekommt man im Mund noch ein wenig Malz dazu es ist aber immer noch flach im Geschmack, wobei der Körper doch vollmundig wirkt. Ich finde den Abgang etwas rauchig und eine geringe Menge Hopfen ist erkennbar. Alles in allem war ich doch ein wenig enttäuscht,es ist wirklich nicht viel mehr als Durchschnitt daher gebe ich dem Bier 6 Öffner. Das Gebinde ist eine 0,5l Euro Flasche mit dem altbekannten Etikett.",120,2019-02-18T18:34:26+01:00
311,4713,Image leider besser als der Geschmacks...,120,2019-02-17T14:22:43+01:00
312,4665,,180,2019-01-17T17:16:37+01:00
313,4662,,200,2019-01-15T19:54:04+01:00
314,4634,bestes Münchener Bier,200,2019-01-01T13:21:18+01:00
315,4596,,160,2018-12-16T22:45:39+01:00
316,4590,,180,2018-12-13T15:05:33+01:00
317,4588,kann man gut trinken,160,2018-12-11T19:26:18+01:00
318,4586,"Sehr süffiges Helles, läuft einfach gut runter, mehr muss es nicht können. Wer Pils oder Export will soll eben diese trinken. ",160,2018-12-09T12:17:52+01:00
319,4551,,180,2018-11-26T19:08:16+01:00
320,4373,,160,2018-11-25T17:02:25+01:00
321,4490,,140,2018-10-15T14:01:10+02:00
322,419,Dieses nichtssagende Helles ist wohl der Beweis dafür daß das Image eines Bieres mit der Qualität nicht unbedingt konform gehen muß. ,100,2018-10-10T07:19:26+02:00
323,4372,Klassiker.,140,2018-08-29T18:23:32+02:00
324,4364,,160,2018-08-24T22:34:58+02:00
325,4347,,100,2018-08-20T15:50:52+02:00
326,4114,Sehr angesagtes Bier. Schmeckt wohl der Masse. Mir nicht.,80,2018-08-19T08:16:24+02:00
327,4224,,60,2018-07-03T14:10:32+02:00
328,4132,"2. Verkostung:
Heute gefällt es mir besser, als zuletzt. Wesentlich ausgewogener, süffiger, ohne Ecken und Kanten. Für mich ein sehr gutes Helles, dem nur etwas Spannung fehlt, um mich zu begeistern. 7 Öffner

1. Verkostung:
Die ""grossen"" Erwartungen wurden bei meinem ersten Zusammentreffen nun überhaupt nicht erfüllt. Einerseits geht die Stilistik auch etwas Richtung Pils, eine unaufregende Leichtigkeit, etwas wässrig und dann im Abgang eine nicht mehr zu erwartendes Bitterle, das die Langeweile stört aber nicht unbedingt im positiven Sinne. Mal sehen, ob es einen Zweitkontakt geben wird und ob dann der bisherige Eindruck als überholt gelten kann. 6 Öffner",140,2018-07-01T11:58:56+02:00
329,4182,Weltklasse ,160,2018-06-11T09:38:51+02:00
330,4173,,140,2018-06-07T08:19:53+02:00
331,4129,,160,2018-06-05T14:26:58+02:00
332,2878,,60,2018-05-23T21:34:08+02:00
333,2712,"Aus der ältesten Brauerei Deutschlands gibt´s heute das Augustiner Lagerbier Hell. Schon oft getrunken jedoch noch nicht bewertet. Es hat eigentlich alles was ein süffiges bayerisches Helles haben muss. Malziger Antrunk, würziger Mittelteil und ein milder Abgang. Gutes Bier und das beste aus der Landeshauptstadt.",160,2018-05-11T23:06:58+02:00
334,4113,,100,2018-05-08T17:40:21+02:00
335,4094,#Lieblingsalkoholgetränk,200,2018-04-24T13:43:08+02:00
336,4084,"Ein sehr süffiges, wohlschmeckendes Lagerbier aus München. Mild im Antrunk, schöne Farbe und es schmeckt auch noch nach mehreren Bieren.",160,2018-04-18T20:20:56+02:00
337,4082,,100,2018-04-14T01:27:39+02:00
338,4017,Oberbayerisches Allerweltsbier... geht so.,140,2018-03-31T12:53:50+02:00
339,4060,,160,2018-03-27T21:11:15+02:00
340,4037,"Vor mir steht eine braune Standard Bierflasche mit einem ansprechenden Etikett: Der Mönch - drumherum Medaillen und Hopfen - dazu Augustinerbräu München in Fraktur - sieht gut aus!!!
Ins Glas läuft es hell goldgelb, der Schaum ist sehr schnell wieder verschwunden. Der Geschmack ist schön malzig - nicht wie bei Malzbier, sondern eher so wie es riecht wenn man an einer Brauerei vorbeifährt - im Nachgang wird es etwas säuerlich. Hopfenbitter schmecke ich fast gar nicht. Ein sehr leckeres und süffiges Bier - läuft echt gut rein - 8 Öffner",160,2018-03-21T18:56:01+01:00
341,4046,,120,2018-03-17T20:11:01+01:00
342,3913,"Eine münchner Perle, die man gerne verzehrt. Würde wieder verzehren.",160,2018-03-09T21:12:38+01:00
343,4041,,200,2018-03-09T15:38:20+01:00
344,4018,,200,2018-02-18T17:31:41+01:00
345,4010,,160,2018-02-13T20:07:19+01:00
346,3980,,120,2018-01-25T19:01:07+01:00
347,3939,,100,2018-01-05T13:48:21+01:00
348,3829,Das war früher ein Standard Trinkbier bevor es deutlich milder würde und spürbar weniger herb.,120,2017-12-22T01:15:23+01:00
349,3582,Das ist einfach das beste Bier der Welt. Besonders schön finde ich die hellblauen Bierkästen mit dem schönen alten Schriftzug.,200,2017-12-09T07:13:44+01:00
